id,state,year,quarter,transaction_type,transaction_count,transaction_amount
3827,puducherry,2020,3,Recharge & bill payments,306852,138925436.52727452
3828,puducherry,2020,3,Financial Services,3039,4788490.3633705
3829,puducherry,2020,3,Others,5080,2199408.2280669413
3830,puducherry,2020,4,Peer-to-peer payments,1211359,4090057482.9812045
3831,puducherry,2020,4,Merchant payments,1108292,647985607.5763036
3832,puducherry,2020,4,Recharge & bill payments,383707,184037245.74375987
3833,puducherry,2020,4,Financial Services,3783,3888988.236763457
3834,puducherry,2020,4,Others,8862,4556893.133174548
3835,puducherry,2021,1,Peer-to-peer payments,1406958,4798646712.501943
3836,puducherry,2021,1,Merchant payments,1385444,857787315.6292762
3837,puducherry,2021,1,Recharge & bill payments,504499,231829246.92353857
3838,puducherry,2021,1,Financial Services,5073,5953397.434996936
3839,puducherry,2021,1,Others,7458,5092899.253895952
3840,puducherry,2021,2,Peer-to-peer payments,1581221,5266478797.142263
3841,puducherry,2021,2,Merchant payments,1437110,932602617.3169692
3842,puducherry,2021,2,Recharge & bill payments,719252,289799593.1571478
3843,puducherry,2021,2,Financial Services,4851,4980243.907969391
3844,puducherry,2021,2,Others,8953,4973445.019544071
3845,puducherry,2021,3,Merchant payments,2273996,1443176801.0606492
3846,puducherry,2021,3,Peer-to-peer payments,2089199,6918396493.778431
3847,puducherry,2021,3,Recharge & bill payments,741388,356068931.7441095
3848,puducherry,2021,3,Financial Services,4733,5523949.081350253
3849,puducherry,2021,3,Others,12410,6808255.349929206
3850,puducherry,2021,4,Merchant payments,3052713,1864951565.928207
3851,puducherry,2021,4,Peer-to-peer payments,2530821,8113722339.447034
3852,puducherry,2021,4,Recharge & bill payments,762641,428453211.3120815
3853,puducherry,2021,4,Financial Services,5995,7655925.10855468
3854,puducherry,2021,4,Others,16640,8868759.43463589
3855,puducherry,2022,1,Merchant payments,3723135,2199614586.4039083
3856,puducherry,2022,1,Peer-to-peer payments,2901199,9407577501.769796
3857,puducherry,2022,1,Recharge & bill payments,715338,460522863.7855054
3858,puducherry,2022,1,Financial Services,6203,8184455.912082582
3859,puducherry,2022,1,Others,13301,7575497.515363299
3860,puducherry,2022,2,Merchant payments,4613049,2693234774.5574756
3861,puducherry,2022,2,Peer-to-peer payments,3242208,10537267921.61604
3862,puducherry,2022,2,Recharge & bill payments,773154,535604974.57621765
3863,puducherry,2022,2,Financial Services,4914,6556452.522381971
3864,puducherry,2022,2,Others,10362,6081132.496780836
3865,puducherry,2022,3,Merchant payments,3992974,2322908508.7835197
3866,puducherry,2022,3,Peer-to-peer payments,2474932,8058325855.623236
3867,puducherry,2022,3,Recharge & bill payments,564285,463054690.5826355
3868,puducherry,2022,3,Financial Services,4621,5514275.578545391
3869,puducherry,2022,3,Others,5915,4514380.573011656
3870,puducherry,2022,4,Merchant payments,4464977,2534351530.8368397
3871,puducherry,2022,4,Peer-to-peer payments,2547018,8141612224.034059
3872,puducherry,2022,4,Recharge & bill payments,531963,453692483.7752487
3873,puducherry,2022,4,Financial Services,6073,7875178.045195433
3874,puducherry,2022,4,Others,6096,4673460.483150147
3875,puducherry,2023,1,Merchant payments,6210806,3316530650.0
3876,puducherry,2023,1,Peer-to-peer payments,3253673,10233359658.0
3877,puducherry,2023,1,Recharge & bill payments,665403,659444437.0
3878,puducherry,2023,1,Financial Services,6899,7467930.0
3879,puducherry,2023,1,Others,7514,5585831.0
3880,puducherry,2023,2,Merchant payments,6947299,3741027689.0
3881,puducherry,2023,2,Peer-to-peer payments,3454536,10911578720.0
3882,puducherry,2023,2,Recharge & bill payments,716315,721293051.0
3883,puducherry,2023,2,Financial Services,5894,7597615.0
3884,puducherry,2023,2,Others,6282,5236182.0
3885,puducherry,2023,3,Merchant payments,7931739,4179109351.0
3886,puducherry,2023,3,Peer-to-peer payments,3700961,11504274941.0
3887,puducherry,2023,3,Recharge & bill payments,733610,749217503.0
3888,puducherry,2023,3,Financial Services,7290,7192768.0
3889,puducherry,2023,3,Others,6041,4697276.0
3890,puducherry,2023,4,Merchant payments,8375075,4370563512.0
3891,puducherry,2023,4,Peer-to-peer payments,3860142,11819316619.0
3892,puducherry,2023,4,Recharge & bill payments,737154,820859102.0
3893,puducherry,2023,4,Financial Services,7952,9479756.0
3894,puducherry,2023,4,Others,5840,4291561.0
3895,puducherry,2024,1,Merchant payments,8721907,4329956028.0
3896,puducherry,2024,1,Peer-to-peer payments,3970891,12177414629.0
3897,puducherry,2024,1,Recharge & bill payments,740529,864726690.0
3898,puducherry,2024,1,Financial Services,8561,10368835.0
3899,puducherry,2024,1,Others,5062,4015795.0
3900,puducherry,2024,2,Merchant payments,9644255,4716626511.0
3901,puducherry,2024,2,Peer-to-peer payments,4156839,12651154981.0
3902,puducherry,2024,2,Recharge & bill payments,749291,855888787.0
3903,puducherry,2024,2,Financial Services,8978,12912682.0
3904,puducherry,2024,2,Others,5532,5426775.0
3905,puducherry,2024,3,Merchant payments,10635002,5125352228.0
3906,puducherry,2024,3,Peer-to-peer payments,4591074,13471904720.0
3907,puducherry,2024,3,Recharge & bill payments,768057,915335917.0
3908,puducherry,2024,3,Financial Services,9013,16592842.0
3909,puducherry,2024,3,Others,5565,5818689.0
3910,puducherry,2024,4,Merchant payments,11056472,5370645087.0
3911,puducherry,2024,4,Peer-to-peer payments,4714040,13672653365.0
3912,puducherry,2024,4,Recharge & bill payments,750373,899779153.0
3913,puducherry,2024,4,Financial Services,33413,17161928.0
3914,puducherry,2024,4,Others,5379,5153014.0
3915,punjab,2018,1,Recharge & bill payments,946338,196018621.35851485
3916,punjab,2018,1,Peer-to-peer payments,690684,2412434633.5413933
3917,punjab,2018,1,Merchant payments,87477,83873893.96204324
3918,punjab,2018,1,Financial Services,60688,11162488.423236402
3919,punjab,2018,1,Others,85246,77268587.56920797
3920,punjab,2018,2,Recharge & bill payments,1262450,395417027.849745
3921,punjab,2018,2,Peer-to-peer payments,1017159,4036457553.7177477
3922,punjab,2018,2,Merchant payments,147667,159406610.2632674
3923,punjab,2018,2,Financial Services,82256,17719391.411258094
3924,punjab,2018,2,Others,71631,75671628.7650177
3925,punjab,2018,3,Peer-to-peer payments,1684209,6173898400.559117
3926,punjab,2018,3,Recharge & bill payments,1381730,622737633.7524918
3927,punjab,2018,3,Merchant payments,274458,194883994.57571086
3928,punjab,2018,3,Financial Services,54285,9429174.53468925
3929,punjab,2018,3,Others,67426,64737840.39918464
3930,punjab,2018,4,Peer-to-peer payments,2269375,9404088424.489891
3931,punjab,2018,4,Recharge & bill payments,1817964,825449591.241031
3932,punjab,2018,4,Merchant payments,648096,455091549.5918779
3933,punjab,2018,4,Financial Services,62453,11832962.875482317
3934,punjab,2018,4,Others,89249,85520045.45150709
3935,punjab,2019,1,Peer-to-peer payments,4026294,12027441595.712797
3936,punjab,2019,1,Recharge & bill payments,2304690,986004867.8072444
3937,punjab,2019,1,Merchant payments,711152,478382600.617519
3938,punjab,2019,1,Financial Services,45621,6871295.954710579
3939,punjab,2019,1,Others,84380,75789641.76089522
3940,punjab,2019,2,Peer-to-peer payments,4140474,16258891447.321405
3941,punjab,2019,2,Recharge & bill payments,2815047,1440058991.4565237
3942,punjab,2019,2,Merchant payments,1407963,815090878.0150015
3943,punjab,2019,2,Financial Services,37435,6876144.454559349
3944,punjab,2019,2,Others,108911,93875933.52482703
3945,punjab,2019,3,Peer-to-peer payments,4726946,19146726286.636036
3946,punjab,2019,3,Recharge & bill payments,3455594,2481094964.9170833
3947,punjab,2019,3,Merchant payments,2374014,1183743251.2734203
3948,punjab,2019,3,Financial Services,32359,7912219.734296376
3949,punjab,2019,3,Others,117899,86338883.28250344
3950,punjab,2019,4,Peer-to-peer payments,6386367,25564144629.75061
3951,punjab,2019,4,Recharge & bill payments,4068332,2622222199.1884565
3952,punjab,2019,4,Merchant payments,3122413,1741259163.3677325
3953,punjab,2019,4,Financial Services,22956,6382345.429778575
3954,punjab,2019,4,Others,98557,55793908.45587015
3955,punjab,2020,1,Peer-to-peer payments,6339183,26350005915.230072
3956,punjab,2020,1,Recharge & bill payments,4935115,2767419472.6505165
3957,punjab,2020,1,Merchant payments,3838480,2196329615.3949203
3958,punjab,2020,1,Financial Services,17924,10987850.955996178
3959,punjab,2020,1,Others,87082,49442411.668161854
3960,punjab,2020,2,Recharge & bill payments,6064807,3089758241.1281967
3961,punjab,2020,2,Peer-to-peer payments,5639212,25074384847.498463
3962,punjab,2020,2,Merchant payments,2290868,2058898904.3613408
3963,punjab,2020,2,Financial Services,23314,23704957.876037344
3964,punjab,2020,2,Others,63093,37907301.34960769
3965,punjab,2020,3,Peer-to-peer payments,7354451,32477438924.476498
3966,punjab,2020,3,Recharge & bill payments,5478668,4066750820.6407743
3967,punjab,2020,3,Merchant payments,4261548,3490665357.291087
3968,punjab,2020,3,Financial Services,32390,42060249.32847581
3969,punjab,2020,3,Others,82516,46176796.076553434
3970,punjab,2020,4,Peer-to-peer payments,9609405,43286909256.83391
3971,punjab,2020,4,Merchant payments,7144295,6142380827.109474
3972,punjab,2020,4,Recharge & bill payments,6072201,4201551869.9511185
3973,punjab,2020,4,Financial Services,38820,51677182.316327386
3974,punjab,2020,4,Others,133204,92887343.34418696
3975,punjab,2021,1,Peer-to-peer payments,10951083,46908632143.31532
3976,punjab,2021,1,Merchant payments,9333364,7651004598.907397
3977,punjab,2021,1,Recharge & bill payments,6332928,3980874403.2760215
3978,punjab,2021,1,Financial Services,43094,52009482.41407214
3979,punjab,2021,1,Others,110366,98366463.19387978
3980,punjab,2021,2,Peer-to-peer payments,13180933,55282486111.30394
3981,punjab,2021,2,Merchant payments,11225598,9710508482.436422
3982,punjab,2021,2,Recharge & bill payments,7591039,4370756868.518326
3983,punjab,2021,2,Financial Services,46218,53309051.06501615
3984,punjab,2021,2,Others,127460,113998049.29147904
3985,punjab,2021,3,Peer-to-peer payments,17024782,66149902036.358826
3986,punjab,2021,3,Merchant payments,16837685,14103740968.543571
3987,punjab,2021,3,Recharge & bill payments,8465739,5540272095.274853
3988,punjab,2021,3,Financial Services,43789,63576666.590925634
3989,punjab,2021,3,Others,161494,135069073.84402025
3990,punjab,2021,4,Merchant payments,22669743,20753662875.546524
3991,punjab,2021,4,Peer-to-peer payments,20663881,83611403637.31992
3992,punjab,2021,4,Recharge & bill payments,8765579,6107473171.935022
3993,punjab,2021,4,Financial Services,58581,86356456.60324252
3994,punjab,2021,4,Others,201576,151230100.5948589
3995,punjab,2022,1,Merchant payments,25979197,23217511696.823074
3996,punjab,2022,1,Peer-to-peer payments,22354946,88645204328.52362
3997,punjab,2022,1,Recharge & bill payments,9188439,6317909908.645241
3998,punjab,2022,1,Financial Services,57561,83933665.00820544
3999,punjab,2022,1,Others,178159,125418506.96271203
4000,punjab,2022,2,Merchant payments,35941880,28585688543.687046
4001,punjab,2022,2,Peer-to-peer payments,25952349,100938068541.26062
4002,punjab,2022,2,Recharge & bill payments,10161030,7652499714.013335
4003,punjab,2022,2,Financial Services,50483,57234782.46271807
4004,punjab,2022,2,Others,167081,111934787.80332904
4005,punjab,2022,3,Merchant payments,43089589,32370885165.312702
4006,punjab,2022,3,Peer-to-peer payments,29862592,107653378074.87231
4007,punjab,2022,3,Recharge & bill payments,11017816,9119649328.792372
4008,punjab,2022,3,Financial Services,57979,68249938.53956848
4009,punjab,2022,3,Others,149921,107280498.83777893
4010,punjab,2022,4,Merchant payments,48358802,38162493193.40967
4011,punjab,2022,4,Peer-to-peer payments,32377106,120512767954.99376
4012,punjab,2022,4,Recharge & bill payments,10895208,9248445985.684328
4013,punjab,2022,4,Financial Services,62809,72160390.22791913
4014,punjab,2022,4,Others,141255,111559653.62333827
4015,punjab,2023,1,Merchant payments,50683710,37462999833.0
4016,punjab,2023,1,Peer-to-peer payments,33701280,126365345151.0
4017,punjab,2023,1,Recharge & bill payments,12305439,11478972029.0
4018,punjab,2023,1,Financial Services,70521,79209681.0
4019,punjab,2023,1,Others,149871,122150166.0
4020,punjab,2023,2,Merchant payments,64565961,41553118124.0
4021,punjab,2023,2,Peer-to-peer payments,39301140,140243650141.0
4022,punjab,2023,2,Recharge & bill payments,13207924,12183745216.0
4023,punjab,2023,2,Financial Services,76961,95312222.0
4024,punjab,2023,2,Others,138303,105749751.0
4025,punjab,2023,3,Merchant payments,74881815,46565196649.0
4026,punjab,2023,3,Peer-to-peer payments,43379354,145286422875.0
4027,punjab,2023,3,Recharge & bill payments,13684178,13149660821.0
4028,punjab,2023,3,Financial Services,92473,129392229.0
4029,punjab,2023,3,Others,123361,94910163.0
4030,punjab,2023,4,Merchant payments,81248644,54620603519.0
4031,punjab,2023,4,Peer-to-peer payments,47365190,161825075689.0
4032,punjab,2023,4,Recharge & bill payments,13392115,14445536415.0
4033,punjab,2023,4,Financial Services,102014,156978606.0
4034,punjab,2023,4,Others,121032,91267936.0
4035,punjab,2024,1,Merchant payments,82004146,54424588041.0
4036,punjab,2024,1,Peer-to-peer payments,46824100,154223751669.0
4037,punjab,2024,1,Recharge & bill payments,13489430,14372835813.0
4038,punjab,2024,1,Financial Services,99631,178070057.0
4039,punjab,2024,1,Others,119872,104174742.0
4040,punjab,2024,2,Merchant payments,104440898,62100642546.0
4041,punjab,2024,2,Peer-to-peer payments,53315081,167465027818.0
4042,punjab,2024,2,Recharge & bill payments,13930343,14507273633.0
4043,punjab,2024,2,Financial Services,118746,207422928.0
4044,punjab,2024,2,Others,141069,154670059.0
4045,punjab,2024,3,Merchant payments,114061023,66317076283.0
4046,punjab,2024,3,Peer-to-peer payments,58974111,173913771523.0
4047,punjab,2024,3,Recharge & bill payments,14254453,15458601083.0
4048,punjab,2024,3,Financial Services,146791,259188448.0
4049,punjab,2024,3,Others,118342,167519192.0
4050,punjab,2024,4,Merchant payments,120801535,76355607365.0
4051,punjab,2024,4,Peer-to-peer payments,64087805,197067021486.0
4052,punjab,2024,4,Recharge & bill payments,14140889,15295409347.0
4053,punjab,2024,4,Financial Services,367578,224863465.0
4054,punjab,2024,4,Others,111413,182750369.0
4055,rajasthan,2018,1,Recharge & bill payments,4305940,868358581.1737025
4056,rajasthan,2018,1,Peer-to-peer payments,2540658,7547652852.662634
4057,rajasthan,2018,1,Financial Services,202537,37125466.49571308
4058,rajasthan,2018,1,Merchant payments,184127,201212697.26059398
4059,rajasthan,2018,1,Others,358428,271943533.1341365
4060,rajasthan,2018,2,Recharge & bill payments,5288093,1511007056.105427
4061,rajasthan,2018,2,Peer-to-peer payments,3770555,13341587602.422176
4062,rajasthan,2018,2,Merchant payments,345752,342809667.5935513
4063,rajasthan,2018,2,Financial Services,279471,52145152.93902289
4064,rajasthan,2018,2,Others,289826,311536696.6979239
4065,rajasthan,2018,3,Peer-to-peer payments,7120792,21010614922.14291
4066,rajasthan,2018,3,Recharge & bill payments,5894660,2252031409.939968
4067,rajasthan,2018,3,Merchant payments,711240,445504998.0014268
4068,rajasthan,2018,3,Financial Services,230083,30185982.18078412
4069,rajasthan,2018,3,Others,300323,302431358.9473551
4070,rajasthan,2018,4,Peer-to-peer payments,10752729,33578327037.682457
4071,rajasthan,2018,4,Recharge & bill payments,7557003,2743591538.8320713
4072,rajasthan,2018,4,Merchant payments,1985927,1172254323.9731452
4073,rajasthan,2018,4,Financial Services,311632,40412563.014562674
4074,rajasthan,2018,4,Others,352432,374501619.8364362
4075,rajasthan,2019,1,Peer-to-peer payments,27621606,55246071722.22856
4076,rajasthan,2019,1,Recharge & bill payments,11650961,3821181816.6204696
4077,rajasthan,2019,1,Merchant payments,3921438,1664209334.5681162
4078,rajasthan,2019,1,Financial Services,359993,36340412.57538466
4079,rajasthan,2019,1,Others,402042,373355289.5614773
4080,rajasthan,2019,2,Peer-to-peer payments,25257679,79466464089.34059
4081,rajasthan,2019,2,Recharge & bill payments,14968290,5709279550.854211
4082,rajasthan,2019,2,Merchant payments,9026751,3435472167.201069
4083,rajasthan,2019,2,Financial Services,182685,34134486.762421735
4084,rajasthan,2019,2,Others,573881,461962878.5071422
4085,rajasthan,2019,3,Peer-to-peer payments,29885618,97443950786.5758
4086,rajasthan,2019,3,Merchant payments,19646612,6705923742.563935
4087,rajasthan,2019,3,Recharge & bill payments,16970783,7872719571.602099
4088,rajasthan,2019,3,Financial Services,217029,37899900.33366185
4089,rajasthan,2019,3,Others,583575,407796030.8547787
4090,rajasthan,2019,4,Peer-to-peer payments,43354317,140449134717.291
4091,rajasthan,2019,4,Recharge & bill payments,20604852,9028860435.054995
4092,rajasthan,2019,4,Merchant payments,20544791,9721826538.354998
4093,rajasthan,2019,4,Financial Services,101805,25014672.38444693
4094,rajasthan,2019,4,Others,468477,227573686.58499068
4095,rajasthan,2020,1,Peer-to-peer payments,48269912,165468574323.88968
4096,rajasthan,2020,1,Merchant payments,27880848,13643061482.35596
4097,rajasthan,2020,1,Recharge & bill payments,25631131,10961167179.81334
4098,rajasthan,2020,1,Financial Services,72604,34466606.25327997
4099,rajasthan,2020,1,Others,404317,200968968.6958118
4100,rajasthan,2020,2,Peer-to-peer payments,49160792,166176386876.30048
4101,rajasthan,2020,2,Recharge & bill payments,31681776,13014051935.53691
4102,rajasthan,2020,2,Merchant payments,20756594,14354151782.39264
4103,rajasthan,2020,2,Financial Services,92875,76662259.20544848
4104,rajasthan,2020,2,Others,262619,142020149.829893
4105,rajasthan,2020,3,Peer-to-peer payments,73247856,249006720239.33432
4106,rajasthan,2020,3,Merchant payments,45149210,27714680562.343937
4107,rajasthan,2020,3,Recharge & bill payments,30148875,16650017440.553333
4108,rajasthan,2020,3,Financial Services,146383,113675141.51464571
4109,rajasthan,2020,3,Others,396352,193212778.7117864
4110,rajasthan,2020,4,Peer-to-peer payments,88730951,321280847680.95026
4111,rajasthan,2020,4,Merchant payments,67367264,46142484518.08269
4112,rajasthan,2020,4,Recharge & bill payments,33455755,18123908525.97014
4113,rajasthan,2020,4,Financial Services,169294,136058685.85299307
4114,rajasthan,2020,4,Others,560171,351480425.6482615
4115,rajasthan,2021,1,Peer-to-peer payments,116733195,408190388154.2274
4116,rajasthan,2021,1,Merchant payments,96394132,61936457709.223076
4117,rajasthan,2021,1,Recharge & bill payments,38919519,20855464604.344055
4118,rajasthan,2021,1,Financial Services,192936,162581466.93308985
4119,rajasthan,2021,1,Others,491137,347689722.9177618
4120,rajasthan,2021,2,Peer-to-peer payments,139277445,467784146764.7472
4121,rajasthan,2021,2,Merchant payments,97860493,69922875807.46701
4122,rajasthan,2021,2,Recharge & bill payments,49501703,23387103755.819714
4123,rajasthan,2021,2,Financial Services,216441,186606893.61035594
4124,rajasthan,2021,2,Others,620957,422031947.60023904
4125,rajasthan,2021,3,Peer-to-peer payments,181742972,575912799217.8965
4126,rajasthan,2021,3,Merchant payments,167819345,105548321875.05884
4127,rajasthan,2021,3,Recharge & bill payments,49709657,28335516739.41771
4128,rajasthan,2021,3,Financial Services,197211,190362135.86135098
4129,rajasthan,2021,3,Others,815568,524328574.25040925
4130,rajasthan,2021,4,Merchant payments,221774624,151967969235.0213
4131,rajasthan,2021,4,Peer-to-peer payments,212937264,718215327365.9165
4132,rajasthan,2021,4,Recharge & bill payments,51610607,32831163302.92643
4133,rajasthan,2021,4,Financial Services,265091,263180819.6932125
4134,rajasthan,2021,4,Others,1034011,656777820.7586894
4135,rajasthan,2022,1,Merchant payments,267467038,171182113048.26318
4136,rajasthan,2022,1,Peer-to-peer payments,241739380,814525435614.1678
4137,rajasthan,2022,1,Recharge & bill payments,54555117,35542881861.07577
4138,rajasthan,2022,1,Financial Services,244029,243340851.71204624
4139,rajasthan,2022,1,Others,956656,556409604.9103613
4140,rajasthan,2022,2,Merchant payments,336900860,208238945148.44
4141,rajasthan,2022,2,Peer-to-peer payments,263380560,905641041298.7231
4142,rajasthan,2022,2,Recharge & bill payments,59879660,38325678033.564705
4143,rajasthan,2022,2,Financial Services,170705,175399371.37748802
4144,rajasthan,2022,2,Others,838365,452454748.2866859
4145,rajasthan,2022,3,Merchant payments,398104319,230609701751.02283
4146,rajasthan,2022,3,Peer-to-peer payments,299383118,961209376585.5621
4147,rajasthan,2022,3,Recharge & bill payments,69118763,46000391408.24405
4148,rajasthan,2022,3,Financial Services,215235,220271929.84233993
4149,rajasthan,2022,3,Others,719925,449514643.6055006
4150,rajasthan,2022,4,Merchant payments,457778005,275194969877.524
4151,rajasthan,2022,4,Peer-to-peer payments,334316758,1130380720682.5203
4152,rajasthan,2022,4,Recharge & bill payments,72510470,50609988781.94313
4153,rajasthan,2022,4,Financial Services,244442,270658680.97924906
4154,rajasthan,2022,4,Others,725173,500361375.69058275
4155,rajasthan,2023,1,Merchant payments,484552414,276693132279.0
4156,rajasthan,2023,1,Peer-to-peer payments,353301155,1216864232698.0
4157,rajasthan,2023,1,Recharge & bill payments,82232131,60583110261.0
4158,rajasthan,2023,1,Financial Services,259195,274450998.0
4159,rajasthan,2023,1,Others,751791,498449614.0
4160,rajasthan,2023,2,Merchant payments,592487449,310487787699.0
4161,rajasthan,2023,2,Peer-to-peer payments,389865502,1321457235324.0
4162,rajasthan,2023,2,Recharge & bill payments,90082184,65720609268.0
4163,rajasthan,2023,2,Financial Services,289948,328805088.0
4164,rajasthan,2023,2,Others,734255,461148921.0
4165,rajasthan,2023,3,Merchant payments,704324393,341799936129.0
4166,rajasthan,2023,3,Peer-to-peer payments,438800339,1385976868598.0
4167,rajasthan,2023,3,Recharge & bill payments,93085762,71540658202.0
4168,rajasthan,2023,3,Financial Services,359675,484002475.0
4169,rajasthan,2023,3,Others,661998,423978212.0
4170,rajasthan,2023,4,Merchant payments,766981185,396873110176.0
4171,rajasthan,2023,4,Peer-to-peer payments,484250991,1587157118494.0
4172,rajasthan,2023,4,Recharge & bill payments,97092812,81348244193.0
4173,rajasthan,2023,4,Financial Services,443168,570385125.0
4174,rajasthan,2023,4,Others,703998,430749813.0
4175,rajasthan,2024,1,Merchant payments,919893321,461976302970.0
4176,rajasthan,2024,1,Peer-to-peer payments,566762679,1797249393778.0
4177,rajasthan,2024,1,Recharge & bill payments,111655206,90033046149.0
4178,rajasthan,2024,1,Financial Services,475140,770584971.0
4179,rajasthan,2024,1,Others,687661,470845922.0
4180,rajasthan,2024,2,Merchant payments,1096672010,523282312007.0
4181,rajasthan,2024,2,Peer-to-peer payments,603947443,1879643438141.0
4182,rajasthan,2024,2,Recharge & bill payments,116905611,92675346901.0
4183,rajasthan,2024,2,Financial Services,580197,900517039.0
4184,rajasthan,2024,2,Others,749845,592923836.0
4185,rajasthan,2024,3,Merchant payments,1180358044,539372910912.0
4186,rajasthan,2024,3,Peer-to-peer payments,638917092,1829890897007.0
4187,rajasthan,2024,3,Recharge & bill payments,114791455,101313424056.0
4188,rajasthan,2024,3,Financial Services,740449,1135779724.0
4189,rajasthan,2024,3,Others,597995,544704206.0
4190,rajasthan,2024,4,Merchant payments,1255692535,612426670218.0
4191,rajasthan,2024,4,Peer-to-peer payments,672419613,2073546444802.0
4192,rajasthan,2024,4,Recharge & bill payments,112704437,105312390698.0
4193,rajasthan,2024,4,Financial Services,2077251,1154736814.0
4194,rajasthan,2024,4,Others,575711,609128876.0
4195,sikkim,2018,1,Recharge & bill payments,26965,4823943.542263939
4196,sikkim,2018,1,Peer-to-peer payments,13559,56334584.632872
4197,sikkim,2018,1,Merchant payments,1349,1677583.1440411464
4198,sikkim,2018,1,Financial Services,608,86906.81958101383
4199,sikkim,2018,1,Others,1597,1727920.8016103164
4200,sikkim,2018,2,Recharge & bill payments,45435,9465769.856051585
4201,sikkim,2018,2,Peer-to-peer payments,24237,127051984.3879841
4202,sikkim,2018,2,Merchant payments,2556,4713227.148135973
4203,sikkim,2018,2,Financial Services,562,218130.12995975127
4204,sikkim,2018,2,Others,1788,2243974.0076642134
4205,sikkim,2018,3,Recharge & bill payments,58421,12221506.18938216
4206,sikkim,2018,3,Peer-to-peer payments,43195,215547415.4557628
4207,sikkim,2018,3,Merchant payments,4521,5322296.747954514
4208,sikkim,2018,3,Financial Services,562,261766.8021705601
4209,sikkim,2018,3,Others,1801,1727241.758047811
4210,sikkim,2018,4,Recharge & bill payments,79232,16713780.628117373
4211,sikkim,2018,4,Peer-to-peer payments,65451,351253329.74205655
4212,sikkim,2018,4,Merchant payments,7452,12637809.239460425
4213,sikkim,2018,4,Financial Services,717,596472.7145790398
4214,sikkim,2018,4,Others,1681,1939965.7540404093
4215,sikkim,2019,1,Peer-to-peer payments,121984,422987999.89472675
4216,sikkim,2019,1,Recharge & bill payments,96878,20711589.874598008
4217,sikkim,2019,1,Merchant payments,18346,11837344.846847566
4218,sikkim,2019,1,Financial Services,1225,191594.23340424805
4219,sikkim,2019,1,Others,1854,2265105.53451732
4220,sikkim,2019,2,Peer-to-peer payments,172125,674044301.8399961
4221,sikkim,2019,2,Recharge & bill payments,142582,32535297.489453897
4222,sikkim,2019,2,Merchant payments,66722,28248001.02647286
4223,sikkim,2019,2,Financial Services,2294,310197.54774877685
4224,sikkim,2019,2,Others,4521,3756445.53226958
4225,sikkim,2019,3,Peer-to-peer payments,203052,794235862.6317357
4226,sikkim,2019,3,Merchant payments,188753,52337322.5262961
4227,sikkim,2019,3,Recharge & bill payments,156125,33922224.892257094
4228,sikkim,2019,3,Financial Services,288,548142.8999844441
4229,sikkim,2019,3,Others,4218,3672895.4901549704
4230,sikkim,2019,4,Peer-to-peer payments,508471,1086457147.940953
4231,sikkim,2019,4,Recharge & bill payments,181287,42705664.08625737
4232,sikkim,2019,4,Merchant payments,73992,43954548.804204434
4233,sikkim,2019,4,Financial Services,373,494076.3450829056
4234,sikkim,2019,4,Others,2947,2898164.4797200123
4235,sikkim,2020,1,Peer-to-peer payments,230413,954765350.1856782
4236,sikkim,2020,1,Recharge & bill payments,215586,53588505.838823974
4237,sikkim,2020,1,Merchant payments,79881,43201695.38937264
4238,sikkim,2020,1,Financial Services,345,175569.53933206247
4239,sikkim,2020,1,Others,1893,1745150.991195219
4240,sikkim,2020,2,Recharge & bill payments,297620,78397187.10935993
4241,sikkim,2020,2,Peer-to-peer payments,186495,939900165.9422412
4242,sikkim,2020,2,Merchant payments,31442,34385184.65717751
4243,sikkim,2020,2,Financial Services,883,999656.0722047673
4244,sikkim,2020,2,Others,1291,936594.480283038
4245,sikkim,2020,3,Recharge & bill payments,298885,83894642.6709112
4246,sikkim,2020,3,Peer-to-peer payments,245087,1255521152.966514
4247,sikkim,2020,3,Merchant payments,49299,58337178.67223759
4248,sikkim,2020,3,Financial Services,1252,1795366.733436462
4249,sikkim,2020,3,Others,1912,1378387.6172995246
4250,sikkim,2020,4,Peer-to-peer payments,334069,1711730126.584541
4251,sikkim,2020,4,Recharge & bill payments,301382,90168624.05415541
4252,sikkim,2020,4,Merchant payments,95503,112478003.86391157
4253,sikkim,2020,4,Financial Services,1427,2361187.592392395
4254,sikkim,2020,4,Others,2654,2537863.027923054
4255,sikkim,2021,1,Peer-to-peer payments,403703,1965492629.578867
4256,sikkim,2021,1,Recharge & bill payments,279679,93174110.112334
4257,sikkim,2021,1,Merchant payments,112925,154183320.1372872
4258,sikkim,2021,1,Financial Services,1844,3027799.2784099854
4259,sikkim,2021,1,Others,2038,1789867.7338266163
4260,sikkim,2021,2,Peer-to-peer payments,473141,2125758496.616091
4261,sikkim,2021,2,Recharge & bill payments,345495,103846501.52404109
4262,sikkim,2021,2,Merchant payments,153671,190473176.21848944
4263,sikkim,2021,2,Financial Services,1865,2851874.287465013
4264,sikkim,2021,2,Others,2542,1969531.0292125773
4265,sikkim,2021,3,Peer-to-peer payments,595826,2582075089.383399
4266,sikkim,2021,3,Recharge & bill payments,346173,111613776.75942023
4267,sikkim,2021,3,Merchant payments,213808,290732930.46291006
4268,sikkim,2021,3,Financial Services,1689,2624558.3857180667
4269,sikkim,2021,3,Others,3098,2290508.8169457563
