id,level,state_name,district_name,year,quarter,count,amount
9756,district,kerala,kottayam district,2023,4,8168997,10919608733.0
9757,district,kerala,ernakulam district,2023,4,36070124,39986849494.0
9758,district,kerala,idukki district,2023,4,5167804,7377741263.0
9759,district,kerala,thiruvananthapuram district,2024,1,19564302,23994396911.0
9760,district,kerala,kasaragod district,2024,1,6447794,8852077946.0
9761,district,kerala,malappuram district,2024,1,18991293,22831974850.0
9762,district,kerala,pathanamthitta district,2024,1,4601346,6346028918.0
9763,district,kerala,wayanad district,2024,1,5932205,7919674631.0
9764,district,kerala,alappuzha district,2024,1,9049439,11917993156.0
9765,district,kerala,kozhikode district,2024,1,20525616,24689413055.0
9766,district,kerala,kollam district,2024,1,11198940,15368934035.0
9767,district,kerala,thrissur district,2024,1,12155776,15782799143.0
9768,district,kerala,palakkad district,2024,1,10184200,13976888497.0
9769,district,kerala,kannur district,2024,1,13131416,16955028166.0
9770,district,kerala,kottayam district,2024,1,8352880,11069456219.0
9771,district,kerala,ernakulam district,2024,1,36302206,40265764333.0
9772,district,kerala,idukki district,2024,1,5026553,7107544878.0
9773,district,kerala,thiruvananthapuram district,2024,2,20616583,25173685967.0
9774,district,kerala,kasaragod district,2024,2,7221538,9825178732.0
9775,district,kerala,malappuram district,2024,2,20943662,25004878802.0
9776,district,kerala,pathanamthitta district,2024,2,4669495,6268777063.0
9777,district,kerala,wayanad district,2024,2,6735265,8945031532.0
9778,district,kerala,alappuzha district,2024,2,9629454,12566499138.0
9779,district,kerala,kozhikode district,2024,2,22160107,26371341506.0
9780,district,kerala,kollam district,2024,2,11970869,16240406293.0
9781,district,kerala,thrissur district,2024,2,13053847,16740546516.0
9782,district,kerala,palakkad district,2024,2,11004604,14847061394.0
9783,district,kerala,kannur district,2024,2,14502692,18661567591.0
9784,district,kerala,kottayam district,2024,2,8738416,11417568880.0
9785,district,kerala,ernakulam district,2024,2,38037302,42090663067.0
9786,district,kerala,idukki district,2024,2,5588633,7850616114.0
9787,district,kerala,thiruvananthapuram district,2024,3,22597250,27478008388.0
9788,district,kerala,malappuram district,2024,3,23951914,27459917073.0
9789,district,kerala,pathanamthitta district,2024,3,5125315,6809619076.0
9790,district,kerala,wayanad district,2024,3,6558879,8205703305.0
9791,district,kerala,alappuzha district,2024,3,10390290,13115914602.0
9792,district,kerala,kozhikode district,2024,3,24392245,28045640293.0
9793,district,kerala,kollam district,2024,3,13137141,17792780603.0
9794,district,kerala,kasargod district,2024,3,7964026,10197286188.0
9795,district,kerala,thrissur district,2024,3,14355563,17871618770.0
9796,district,kerala,palakkad district,2024,3,12135602,15816492839.0
9797,district,kerala,kannur district,2024,3,15850972,19720918699.0
9798,district,kerala,kottayam district,2024,3,9677406,12168376246.0
9799,district,kerala,ernakulam district,2024,3,42848048,46172641080.0
9800,district,kerala,idukki district,2024,3,5710807,7447114147.0
9801,district,kerala,thiruvananthapuram district,2024,4,23995430,28328103009.0
9802,district,kerala,malappuram district,2024,4,25712411,28589350170.0
9803,district,kerala,pathanamthitta district,2024,4,6278678,8166807521.0
9804,district,kerala,wayanad district,2024,4,7345822,9051942742.0
9805,district,kerala,alappuzha district,2024,4,11330780,13896923866.0
9806,district,kerala,kozhikode district,2024,4,26025750,29189422910.0
9807,district,kerala,kollam district,2024,4,13733913,17906948980.0
9808,district,kerala,kasargod district,2024,4,8809732,11051186623.0
9809,district,kerala,thrissur district,2024,4,15740505,18900725715.0
9810,district,kerala,palakkad district,2024,4,13227558,16662299709.0
9811,district,kerala,kannur district,2024,4,17321102,20933205734.0
9812,district,kerala,kottayam district,2024,4,10855246,13348949657.0
9813,district,kerala,ernakulam district,2024,4,45874753,48534710418.0
9814,district,kerala,idukki district,2024,4,6860761,9079393512.0
9815,district,ladakh,kargil district,2018,1,1244,3430931.079044319
9816,district,ladakh,leh ladakh district,2018,1,4845,9101926.692070464
9817,district,ladakh,kargil district,2018,2,4041,14170742.184864359
9818,district,ladakh,leh ladakh district,2018,2,10969,33164160.35287711
9819,district,ladakh,kargil district,2018,3,6149,20173133.975538384
9820,district,ladakh,leh ladakh district,2018,3,18715,63917843.16930765
9821,district,ladakh,kargil district,2018,4,8373,31643842.130934663
9822,district,ladakh,leh ladakh district,2018,4,26838,103879000.36170289
9823,district,ladakh,kargil district,2019,1,9825,34328560.502981424
9824,district,ladakh,leh ladakh district,2019,1,36320,118531360.44614574
9825,district,ladakh,kargil district,2019,2,15289,57479644.79749024
9826,district,ladakh,leh ladakh district,2019,2,53483,201775862.19993445
9827,district,ladakh,kargil district,2019,3,13855,47841053.992474176
9828,district,ladakh,leh ladakh district,2019,3,78541,283288473.2013481
9829,district,ladakh,kargil district,2019,4,5302,22099751.43707087
9830,district,ladakh,leh ladakh district,2019,4,79404,302589608.5910406
9831,district,ladakh,kargil district,2020,1,24169,68749860.73527026
9832,district,ladakh,leh ladakh district,2020,1,92250,308889816.71047306
9833,district,ladakh,kargil district,2020,2,38403,125414514.13487196
9834,district,ladakh,leh ladakh district,2020,2,116607,398378484.5171527
9835,district,ladakh,kargil district,2020,3,53708,183140893.8302123
9836,district,ladakh,leh ladakh district,2020,3,174514,652346606.227981
9837,district,ladakh,kargil district,2020,4,79680,242682676.5979519
9838,district,ladakh,leh ladakh district,2020,4,252454,869280793.9100087
9839,district,ladakh,kargil district,2021,1,58756,181498257.68860364
9840,district,ladakh,leh ladakh district,2021,1,216659,801921555.5582755
9841,district,ladakh,kargil district,2021,2,91914,284985335.7109177
9842,district,ladakh,leh ladakh district,2021,2,307802,1142273759.759401
9843,district,ladakh,kargil district,2021,3,128949,444521407.39904046
9844,district,ladakh,leh ladakh district,2021,3,462038,1769463336.535549
9845,district,ladakh,kargil district,2021,4,134957,416648293.67971766
9846,district,ladakh,leh ladakh district,2021,4,495230,1736886845.1005514
9847,district,ladakh,kargil district,2022,1,129349,371130651.77577716
9848,district,ladakh,leh ladakh district,2022,1,500666,1653910267.0664315
9849,district,ladakh,kargil district,2022,2,229338,644363529.2719021
9850,district,ladakh,leh ladakh district,2022,2,888735,2898954648.724365
9851,district,ladakh,kargil district,2022,3,244513,647171126.7724077
9852,district,ladakh,leh ladakh district,2022,3,946345,2958028223.6015005
9853,district,ladakh,kargil district,2022,4,233208,548410667.5396475
9854,district,ladakh,leh ladakh district,2022,4,850164,2346066905.1393
9855,district,ladakh,kargil district,2023,1,301776,630698644.0
9856,district,ladakh,leh ladakh district,2023,1,1265470,3218322654.0
9857,district,ladakh,kargil district,2023,2,636520,1257128294.0
9858,district,ladakh,leh ladakh district,2023,2,2307295,5933975592.0
9859,district,ladakh,kargil district,2023,3,827753,1515768063.0
9860,district,ladakh,leh ladakh district,2023,3,2793613,6734804180.0
9861,district,ladakh,kargil district,2023,4,705793,1231875482.0
9862,district,ladakh,leh ladakh district,2023,4,2444425,5711111463.0
9863,district,ladakh,kargil district,2024,1,609643,933633417.0
9864,district,ladakh,leh ladakh district,2024,1,2377458,5151757244.0
9865,district,ladakh,kargil district,2024,2,1306150,1859365975.0
9866,district,ladakh,leh ladakh district,2024,2,4021209,8266357373.0
9867,district,ladakh,kargil district,2024,3,1706013,2376666329.0
9868,district,ladakh,leh ladakh district,2024,3,5207872,10276205383.0
9869,district,ladakh,kargil district,2024,4,1419677,2024160245.0
9870,district,ladakh,leh ladakh district,2024,4,4291607,8830257409.0
9871,district,lakshadweep,lakshadweep district,2018,1,778,1928611.1808777403
9872,district,lakshadweep,lakshadweep district,2018,2,2132,6187809.539400538
9873,district,lakshadweep,lakshadweep district,2018,3,1703,4339032.311985849
9874,district,lakshadweep,lakshadweep district,2018,4,1642,4463213.698222831
9875,district,lakshadweep,lakshadweep district,2019,1,2481,8786130.479338996
9876,district,lakshadweep,lakshadweep district,2019,2,2926,9242524.13698889
9877,district,lakshadweep,lakshadweep district,2019,3,3104,9651761.463768471
9878,district,lakshadweep,lakshadweep district,2019,4,3765,11269913.40492385
9879,district,lakshadweep,lakshadweep district,2020,1,5151,13502368.574504208
9880,district,lakshadweep,lakshadweep district,2020,2,7220,16942922.085944396
9881,district,lakshadweep,lakshadweep district,2020,3,8589,21306833.308656827
9882,district,lakshadweep,lakshadweep district,2020,4,11650,30111317.91708039
9883,district,lakshadweep,lakshadweep district,2021,1,9085,27042782.914081153
9884,district,lakshadweep,lakshadweep district,2021,2,11384,27383463.65795153
9885,district,lakshadweep,lakshadweep district,2021,3,13370,38803163.698768154
9886,district,lakshadweep,lakshadweep district,2021,4,15470,50998185.528381005
9887,district,lakshadweep,lakshadweep district,2022,1,16397,54939432.65393007
9888,district,lakshadweep,lakshadweep district,2022,2,17569,55929601.98990567
9889,district,lakshadweep,lakshadweep district,2022,3,15241,47580009.61750026
9890,district,lakshadweep,lakshadweep district,2022,4,17147,54813873.61493625
9891,district,lakshadweep,lakshadweep district,2023,1,29520,85321961.0
9892,district,lakshadweep,lakshadweep district,2023,2,34918,97987438.0
9893,district,lakshadweep,lakshadweep district,2023,3,43757,94527061.0
9894,district,lakshadweep,lakshadweep district,2023,4,63479,119831383.0
9895,district,lakshadweep,lakshadweep district,2024,1,81176,130052381.0
9896,district,lakshadweep,lakshadweep district,2024,2,109085,146212841.0
9897,district,lakshadweep,lakshadweep district,2024,3,157478,192408087.0
9898,district,lakshadweep,lakshadweep district,2024,4,197777,247756681.0
9899,district,madhya-pradesh,morena district,2018,1,107452,106573744.57901591
9900,district,madhya-pradesh,alirajpur district,2018,1,7310,11011810.083897822
9901,district,madhya-pradesh,sehore district,2018,1,262578,253627459.66805387
9902,district,madhya-pradesh,rajgarh district,2018,1,131433,149723488.76834947
9903,district,madhya-pradesh,khargone district,2018,1,108869,135612637.10380074
9904,district,madhya-pradesh,satna district,2018,1,169230,142054016.78233927
9905,district,madhya-pradesh,narsinghpur district,2018,1,116931,87244331.64517592
9906,district,madhya-pradesh,jabalpur district,2018,1,294739,336129604.08967173
9907,district,madhya-pradesh,hoshangabad district,2018,1,121682,116991872.45728236
9908,district,madhya-pradesh,vidisha district,2018,1,152184,134130249.62969616
9909,district,madhya-pradesh,balaghat district,2018,1,99805,96872703.12182495
9910,district,madhya-pradesh,singrauli district,2018,1,146704,180771690.58508784
9911,district,madhya-pradesh,betul district,2018,1,121719,120159354.6142154
9912,district,madhya-pradesh,sidhi district,2018,1,61516,79354632.01562992
9913,district,madhya-pradesh,datia district,2018,1,43232,30601928.396779343
9914,district,madhya-pradesh,dewas district,2018,1,187518,204604018.77963144
9915,district,madhya-pradesh,sheopur district,2018,1,26051,23353770.837954573
9916,district,madhya-pradesh,neemuch district,2018,1,73718,64779675.82075251
9917,district,madhya-pradesh,raisen district,2018,1,157756,124143402.5560421
9918,district,madhya-pradesh,mandsaur district,2018,1,97213,82585094.000837
9919,district,madhya-pradesh,barwani district,2018,1,31525,42701906.924564995
9920,district,madhya-pradesh,katni district,2018,1,65116,54955544.75398399
9921,district,madhya-pradesh,dindori district,2018,1,19124,20882302.025467403
9922,district,madhya-pradesh,shivpuri district,2018,1,69731,59453330.49424065
9923,district,madhya-pradesh,gwalior district,2018,1,354555,437805408.20386726
9924,district,madhya-pradesh,anuppur district,2018,1,52207,53676545.83744537
9925,district,madhya-pradesh,agar malwa district,2018,1,46312,90606925.9503863
9926,district,madhya-pradesh,ashoknagar district,2018,1,37316,37659899.30267913
9927,district,madhya-pradesh,sagar district,2018,1,217079,158907811.38195506
9928,district,madhya-pradesh,niwari district,2018,1,20669,12106652.783882208
9929,district,madhya-pradesh,rewa district,2018,1,210786,249549304.77768272
9930,district,madhya-pradesh,shajapur district,2018,1,100763,96403911.7122278
9931,district,madhya-pradesh,ujjain district,2018,1,223180,258084907.5951738
9932,district,madhya-pradesh,bhind district,2018,1,101429,79340297.0941518
9933,district,madhya-pradesh,tikamgarh district,2018,1,53683,47488844.27677544
9934,district,madhya-pradesh,seoni district,2018,1,82748,68746483.32036975
9935,district,madhya-pradesh,harda district,2018,1,43384,50800702.05670587
9936,district,madhya-pradesh,burhanpur district,2018,1,30712,33868567.81292613
9937,district,madhya-pradesh,damoh district,2018,1,69994,52032411.78231111
9938,district,madhya-pradesh,bhopal district,2018,1,1704495,1905473874.832672
9939,district,madhya-pradesh,jhabua district,2018,1,20133,23988491.443421148
9940,district,madhya-pradesh,dhar district,2018,1,183246,206440756.11008483
9941,district,madhya-pradesh,guna district,2018,1,99030,81652639.69518772
9942,district,madhya-pradesh,east nimar district,2018,1,71864,82356693.06047082
9943,district,madhya-pradesh,chhindwara district,2018,1,169657,137580364.62210193
9944,district,madhya-pradesh,umaria district,2018,1,31009,31995694.237235516
9945,district,madhya-pradesh,mandla district,2018,1,28899,37490484.59254223
9946,district,madhya-pradesh,indore district,2018,1,1066784,1455149304.9952686
9947,district,madhya-pradesh,shahdol district,2018,1,64833,84881495.14477745
9948,district,madhya-pradesh,ratlam district,2018,1,128218,147489689.59998304
9949,district,madhya-pradesh,panna district,2018,1,37817,27325866.56663143
9950,district,madhya-pradesh,chhatarpur district,2018,1,101457,74380804.92252028
9951,district,madhya-pradesh,morena district,2018,2,140175,210264909.09886336
9952,district,madhya-pradesh,alirajpur district,2018,2,11022,21203028.47644373
9953,district,madhya-pradesh,sehore district,2018,2,344826,478416852.5884153
9954,district,madhya-pradesh,rajgarh district,2018,2,191089,323456380.1876123
9955,district,madhya-pradesh,khargone district,2018,2,148822,248645678.44816822
9956,district,madhya-pradesh,satna district,2018,2,242463,270342008.7411064
9957,district,madhya-pradesh,narsinghpur district,2018,2,173263,187137161.82422045
9958,district,madhya-pradesh,jabalpur district,2018,2,422639,584301958.944094
9959,district,madhya-pradesh,hoshangabad district,2018,2,160516,259286994.40054798
9960,district,madhya-pradesh,vidisha district,2018,2,206091,269816199.5111784
9961,district,madhya-pradesh,balaghat district,2018,2,143103,195633852.35640132
9962,district,madhya-pradesh,singrauli district,2018,2,197668,353747944.2448121
9963,district,madhya-pradesh,betul district,2018,2,166350,221353395.3975936
9964,district,madhya-pradesh,sidhi district,2018,2,85270,170776755.87162167
9965,district,madhya-pradesh,datia district,2018,2,69866,80851949.8526532
9966,district,madhya-pradesh,dewas district,2018,2,237116,373245353.2305236
9967,district,madhya-pradesh,sheopur district,2018,2,35135,56890745.443421535
9968,district,madhya-pradesh,neemuch district,2018,2,84147,126296373.11142942
9969,district,madhya-pradesh,raisen district,2018,2,185436,235343086.37532064
9970,district,madhya-pradesh,mandsaur district,2018,2,124845,177321632.50603038
9971,district,madhya-pradesh,barwani district,2018,2,46585,84341593.30239312
9972,district,madhya-pradesh,katni district,2018,2,87813,125498503.80003998
9973,district,madhya-pradesh,dindori district,2018,2,29598,50389328.11277872
9974,district,madhya-pradesh,shivpuri district,2018,2,102351,123721424.84893346
9975,district,madhya-pradesh,gwalior district,2018,2,489851,768942832.0715544
9976,district,madhya-pradesh,anuppur district,2018,2,75195,128975584.0702453
9977,district,madhya-pradesh,agar malwa district,2018,2,68342,176571578.38007817
9978,district,madhya-pradesh,ashoknagar district,2018,2,54242,89964031.53897266
9979,district,madhya-pradesh,sagar district,2018,2,267894,314107092.19693184
9980,district,madhya-pradesh,niwari district,2018,2,27058,24959522.511478625
9981,district,madhya-pradesh,rewa district,2018,2,298854,492363779.31866646
9982,district,madhya-pradesh,shajapur district,2018,2,129061,175288994.9085207
9983,district,madhya-pradesh,ujjain district,2018,2,291630,463505751.4854503
9984,district,madhya-pradesh,bhind district,2018,2,126920,171639410.87180024
9985,district,madhya-pradesh,tikamgarh district,2018,2,68970,93783367.76871929
9986,district,madhya-pradesh,seoni district,2018,2,112462,149334604.6554795
9987,district,madhya-pradesh,harda district,2018,2,60536,124597087.15401682
9988,district,madhya-pradesh,burhanpur district,2018,2,47282,71514661.9044576
9989,district,madhya-pradesh,damoh district,2018,2,80644,107757242.71786109
9990,district,madhya-pradesh,bhopal district,2018,2,2101870,3162583722.748327
9991,district,madhya-pradesh,jhabua district,2018,2,26063,41023385.13816187
9992,district,madhya-pradesh,dhar district,2018,2,238497,351923712.98836184
9993,district,madhya-pradesh,guna district,2018,2,168387,187110752.5424232
9994,district,madhya-pradesh,east nimar district,2018,2,99771,146718815.95123044
9995,district,madhya-pradesh,chhindwara district,2018,2,210555,261719220.92039597
9996,district,madhya-pradesh,umaria district,2018,2,41149,63869947.88495587
9997,district,madhya-pradesh,mandla district,2018,2,42090,73926032.85240582
9998,district,madhya-pradesh,indore district,2018,2,1375908,2404399122.9028625
9999,district,madhya-pradesh,shahdol district,2018,2,92269,170374864.66123608
10000,district,madhya-pradesh,ratlam district,2018,2,157631,265107190.3534137
10001,district,madhya-pradesh,panna district,2018,2,55200,68661778.11171293
10002,district,madhya-pradesh,chhatarpur district,2018,2,116892,145073867.39570677
10003,district,madhya-pradesh,morena district,2018,3,225109,314162389.21277374
10004,district,madhya-pradesh,alirajpur district,2018,3,14499,31329484.45765715
10005,district,madhya-pradesh,sehore district,2018,3,758026,813770551.0306485
10006,district,madhya-pradesh,rajgarh district,2018,3,264264,490284208.9358903
10007,district,madhya-pradesh,khargone district,2018,3,212212,367653656.9228988
10008,district,madhya-pradesh,satna district,2018,3,336587,384859967.68634284
10009,district,madhya-pradesh,narsinghpur district,2018,3,426854,345889819.40697944
10010,district,madhya-pradesh,jabalpur district,2018,3,701227,958869249.390048
10011,district,madhya-pradesh,hoshangabad district,2018,3,232423,350613568.04801667
10012,district,madhya-pradesh,vidisha district,2018,3,356894,387577329.34462994
10013,district,madhya-pradesh,balaghat district,2018,3,206889,288749854.0352216
10014,district,madhya-pradesh,singrauli district,2018,3,293194,484603524.85429597
10015,district,madhya-pradesh,betul district,2018,3,255158,341596958.56045556
10016,district,madhya-pradesh,sidhi district,2018,3,103433,217219534.02579975
10017,district,madhya-pradesh,datia district,2018,3,80900,111289100.34853539
10018,district,madhya-pradesh,dewas district,2018,3,396402,573244078.7266996
10019,district,madhya-pradesh,sheopur district,2018,3,47777,70204603.37693526
10020,district,madhya-pradesh,neemuch district,2018,3,118927,193198515.27127546
10021,district,madhya-pradesh,raisen district,2018,3,293648,347162115.3304596
10022,district,madhya-pradesh,mandsaur district,2018,3,191633,279080875.19769007
10023,district,madhya-pradesh,barwani district,2018,3,78050,129885904.69348633
10024,district,madhya-pradesh,katni district,2018,3,135537,191678963.28104156
10025,district,madhya-pradesh,dindori district,2018,3,48720,104963346.04509656
10026,district,madhya-pradesh,shivpuri district,2018,3,247121,251982372.40395808
10027,district,madhya-pradesh,gwalior district,2018,3,726317,1161920835.789859
10028,district,madhya-pradesh,anuppur district,2018,3,134714,214472109.76509666
10029,district,madhya-pradesh,agar malwa district,2018,3,80868,205469348.73109734
10030,district,madhya-pradesh,ashoknagar district,2018,3,111938,147015385.9868574
10031,district,madhya-pradesh,sagar district,2018,3,792217,664927054.0421132
10032,district,madhya-pradesh,niwari district,2018,3,29194,41047174.13133386
10033,district,madhya-pradesh,rewa district,2018,3,566062,685929451.0927081
10034,district,madhya-pradesh,shajapur district,2018,3,199572,298525129.14149654
10035,district,madhya-pradesh,ujjain district,2018,3,498756,721272323.6353652
10036,district,madhya-pradesh,bhind district,2018,3,189161,242565162.35289013
10037,district,madhya-pradesh,tikamgarh district,2018,3,85323,134625754.00800335
10038,district,madhya-pradesh,seoni district,2018,3,195122,241275224.7784125
10039,district,madhya-pradesh,harda district,2018,3,83258,144520947.8271768
10040,district,madhya-pradesh,burhanpur district,2018,3,70022,104462490.18066044
10041,district,madhya-pradesh,damoh district,2018,3,110626,151909658.6639632
10042,district,madhya-pradesh,bhopal district,2018,3,3157810,4500771533.49004
10043,district,madhya-pradesh,jhabua district,2018,3,38916,63326929.53735356
10044,district,madhya-pradesh,dhar district,2018,3,425936,570906796.1316426
10045,district,madhya-pradesh,guna district,2018,3,286324,342644569.4119593
10046,district,madhya-pradesh,east nimar district,2018,3,149436,217800277.66590044
10047,district,madhya-pradesh,chhindwara district,2018,3,321934,412767395.9846499
10048,district,madhya-pradesh,umaria district,2018,3,72491,120215633.0349016
10049,district,madhya-pradesh,mandla district,2018,3,56024,111478477.38170321
10050,district,madhya-pradesh,indore district,2018,3,2082530,3633508421.8101254
10051,district,madhya-pradesh,shahdol district,2018,3,158517,276738575.9961562
10052,district,madhya-pradesh,ratlam district,2018,3,278962,416785369.31813365
10053,district,madhya-pradesh,panna district,2018,3,60946,90293317.93701646
10054,district,madhya-pradesh,chhatarpur district,2018,3,138525,202696886.25763637
10055,district,madhya-pradesh,morena district,2018,4,271585,469203779.68138313
10056,district,madhya-pradesh,alirajpur district,2018,4,21963,45165476.8395529
10057,district,madhya-pradesh,sehore district,2018,4,783146,1051788224.0566217
10058,district,madhya-pradesh,rajgarh district,2018,4,347269,660055204.9792677
10059,district,madhya-pradesh,khargone district,2018,4,284771,547527525.733146
10060,district,madhya-pradesh,satna district,2018,4,483123,591600774.6822348
10061,district,madhya-pradesh,narsinghpur district,2018,4,258432,382951245.1955268
10062,district,madhya-pradesh,jabalpur district,2018,4,866243,1360238729.0313094
10063,district,madhya-pradesh,hoshangabad district,2018,4,308911,514857130.97617257
10064,district,madhya-pradesh,vidisha district,2018,4,390739,483355119.64546156
10065,district,madhya-pradesh,balaghat district,2018,4,338581,461847795.9647552
10066,district,madhya-pradesh,singrauli district,2018,4,419946,737232794.9451723
10067,district,madhya-pradesh,betul district,2018,4,326736,518818434.8592302
10068,district,madhya-pradesh,sidhi district,2018,4,175484,332466149.65630496
10069,district,madhya-pradesh,datia district,2018,4,122314,168858427.79693142
10070,district,madhya-pradesh,dewas district,2018,4,501654,821092172.381887
10071,district,madhya-pradesh,sheopur district,2018,4,61335,115195832.59578738
10072,district,madhya-pradesh,neemuch district,2018,4,174140,282369348.91748786
10073,district,madhya-pradesh,raisen district,2018,4,389796,524075459.1027199
10074,district,madhya-pradesh,mandsaur district,2018,4,277416,391917400.30971193
10075,district,madhya-pradesh,barwani district,2018,4,88949,180694126.4203164
10076,district,madhya-pradesh,katni district,2018,4,193021,294787947.0215211
10077,district,madhya-pradesh,dindori district,2018,4,70932,158767219.27799407
10078,district,madhya-pradesh,shivpuri district,2018,4,378896,353412369.5445291
10079,district,madhya-pradesh,gwalior district,2018,4,894712,1644666010.3465357
10080,district,madhya-pradesh,anuppur district,2018,4,167782,320615508.68732536
10081,district,madhya-pradesh,agar malwa district,2018,4,105886,260783066.15850568
10082,district,madhya-pradesh,ashoknagar district,2018,4,106583,194613632.92211744
10083,district,madhya-pradesh,sagar district,2018,4,573261,742271402.2191862
10084,district,madhya-pradesh,niwari district,2018,4,47128,61816022.29873501
10085,district,madhya-pradesh,rewa district,2018,4,588836,933681137.7141752
10086,district,madhya-pradesh,shajapur district,2018,4,247546,401715212.2091435
10087,district,madhya-pradesh,ujjain district,2018,4,585638,981666410.735889
10088,district,madhya-pradesh,bhind district,2018,4,228728,380235556.0017932
10089,district,madhya-pradesh,tikamgarh district,2018,4,128946,194635845.36831838
10090,district,madhya-pradesh,seoni district,2018,4,243126,359435415.4347418
10091,district,madhya-pradesh,harda district,2018,4,108428,192765473.87559044
10092,district,madhya-pradesh,burhanpur district,2018,4,88001,152806391.48599932
10093,district,madhya-pradesh,damoh district,2018,4,162192,223242040.90301567
10094,district,madhya-pradesh,bhopal district,2018,4,4226983,6249310700.95542
10095,district,madhya-pradesh,jhabua district,2018,4,58035,104063289.32665196
10096,district,madhya-pradesh,dhar district,2018,4,536104,820460181.5187452
10097,district,madhya-pradesh,guna district,2018,4,277175,459379018.8825216
10098,district,madhya-pradesh,east nimar district,2018,4,178194,299011356.48433113
10099,district,madhya-pradesh,chhindwara district,2018,4,431596,608429977.6942707
10100,district,madhya-pradesh,umaria district,2018,4,95954,164082883.5292987
10101,district,madhya-pradesh,mandla district,2018,4,91790,172634998.50982466
10102,district,madhya-pradesh,indore district,2018,4,2826520,5075021922.79704
10103,district,madhya-pradesh,shahdol district,2018,4,209180,388199322.82241416
10104,district,madhya-pradesh,ratlam district,2018,4,328469,582214576.1016406
10105,district,madhya-pradesh,panna district,2018,4,106697,152348677.06109083
10106,district,madhya-pradesh,chhatarpur district,2018,4,218683,337223351.3088259
10107,district,madhya-pradesh,morena district,2019,1,376798,590340172.5467699
10108,district,madhya-pradesh,alirajpur district,2019,1,31490,57528445.880148254
10109,district,madhya-pradesh,sehore district,2019,1,1598108,1381467050.209204
10110,district,madhya-pradesh,rajgarh district,2019,1,648061,849387423.708046
10111,district,madhya-pradesh,khargone district,2019,1,411986,660544853.6667627
10112,district,madhya-pradesh,satna district,2019,1,764362,837796202.3663837
10113,district,madhya-pradesh,narsinghpur district,2019,1,399379,518838319.27022743
10114,district,madhya-pradesh,jabalpur district,2019,1,1489827,2066194878.0751898
10115,district,madhya-pradesh,hoshangabad district,2019,1,553426,797390486.8744063
10116,district,madhya-pradesh,vidisha district,2019,1,563457,611099763.953865
10117,district,madhya-pradesh,balaghat district,2019,1,554447,630492988.9965429
10118,district,madhya-pradesh,singrauli district,2019,1,771972,909610315.8822656
10119,district,madhya-pradesh,betul district,2019,1,534677,672533278.2668386
10120,district,madhya-pradesh,sidhi district,2019,1,248937,410718619.8730597
10121,district,madhya-pradesh,datia district,2019,1,180925,252504015.5677335
10122,district,madhya-pradesh,dewas district,2019,1,911351,1084348082.083155
10123,district,madhya-pradesh,sheopur district,2019,1,91429,135311510.09875304
10124,district,madhya-pradesh,neemuch district,2019,1,354202,395660623.3520371
10125,district,madhya-pradesh,raisen district,2019,1,695558,725879807.2669368
10126,district,madhya-pradesh,mandsaur district,2019,1,483684,539074153.2850753
10127,district,madhya-pradesh,barwani district,2019,1,128005,219244169.14213455
10128,district,madhya-pradesh,katni district,2019,1,301180,409719255.6873062
10129,district,madhya-pradesh,dindori district,2019,1,124325,177463422.54077098
10130,district,madhya-pradesh,shivpuri district,2019,1,396289,453501159.67207545
10131,district,madhya-pradesh,gwalior district,2019,1,1342886,2088543078.353699
10132,district,madhya-pradesh,anuppur district,2019,1,269466,368414431.56357545
10133,district,madhya-pradesh,agar malwa district,2019,1,172327,287964461.44944036
10134,district,madhya-pradesh,ashoknagar district,2019,1,148509,228929290.71462494
10135,district,madhya-pradesh,sagar district,2019,1,925998,1031788235.3211449
10136,district,madhya-pradesh,niwari district,2019,1,71604,94651228.74141197
10137,district,madhya-pradesh,rewa district,2019,1,866533,1138882577.7546175
10138,district,madhya-pradesh,shajapur district,2019,1,424237,496437268.9084166
10139,district,madhya-pradesh,ujjain district,2019,1,940607,1264261226.7636352
10140,district,madhya-pradesh,bhind district,2019,1,359414,478039474.5692019
10141,district,madhya-pradesh,tikamgarh district,2019,1,196901,261488913.1219021
10142,district,madhya-pradesh,seoni district,2019,1,372002,502814827.1219895
10143,district,madhya-pradesh,harda district,2019,1,154078,230304157.91590577
10144,district,madhya-pradesh,burhanpur district,2019,1,112881,179246644.07640463
10145,district,madhya-pradesh,damoh district,2019,1,238517,302505344.2563059
10146,district,madhya-pradesh,bhopal district,2019,1,8252290,9878412374.297678
10147,district,madhya-pradesh,jhabua district,2019,1,91081,139117371.3471116
10148,district,madhya-pradesh,dhar district,2019,1,976357,1063530759.7629426
10149,district,madhya-pradesh,guna district,2019,1,405000,561823338.1452124
10150,district,madhya-pradesh,east nimar district,2019,1,261800,382404007.5330337
10151,district,madhya-pradesh,chhindwara district,2019,1,712778,883844445.1281323
10152,district,madhya-pradesh,umaria district,2019,1,173141,228656214.15156192
10153,district,madhya-pradesh,mandla district,2019,1,142749,220376060.06544745
10154,district,madhya-pradesh,indore district,2019,1,5731364,8462300131.378917
10155,district,madhya-pradesh,shahdol district,2019,1,314212,487101458.35959864
10156,district,madhya-pradesh,ratlam district,2019,1,547587,739522679.3292215
10157,district,madhya-pradesh,panna district,2019,1,157047,212311094.12142566
10158,district,madhya-pradesh,chhatarpur district,2019,1,325808,469959429.53119093
