id,state,year,quarter,registeredUsers,appOpens,brand,userPercentage,userCount
1515,Dadra & Nagar Haveli & Daman & Diu,2018,2,71458,0,Apple,0.0253576,1812
1516,Dadra & Nagar Haveli & Daman & Diu,2018,2,71458,0,OnePlus,0.0185843,1328
1517,Dadra & Nagar Haveli & Daman & Diu,2018,2,71458,0,Huawei,0.0158415,1132
1518,Dadra & Nagar Haveli & Daman & Diu,2018,2,71458,0,Others,0.117678,8409
1519,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Xiaomi,0.243271,22407
1520,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Samsung,0.186359,17165
1521,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Vivo,0.18219,16781
1522,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Oppo,0.107212,9875
1523,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Realme,0.0553704,5100
1524,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Lenovo,0.0273921,2523
1525,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Motorola,0.0258178,2378
1526,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Apple,0.023299,2146
1527,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,OnePlus,0.016774,1545
1528,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Huawei,0.0164374,1514
1529,Dadra & Nagar Haveli & Daman & Diu,2018,3,92107,0,Others,0.115876,10673
1530,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Xiaomi,0.244415,28477
1531,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Vivo,0.192334,22409
1532,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Samsung,0.184704,21520
1533,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Oppo,0.108994,12699
1534,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Realme,0.0556943,6489
1535,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Lenovo,0.0251564,2931
1536,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Motorola,0.0241265,2811
1537,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Apple,0.021852,2546
1538,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Huawei,0.0174147,2029
1539,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,OnePlus,0.0154063,1795
1540,Dadra & Nagar Haveli & Daman & Diu,2018,4,116511,0,Others,0.109904,12805
1541,Dadra & Nagar Haveli & Daman & Diu,2019,1,140532,0,Xiaomi,0.245211,34460
1542,Dadra & Nagar Haveli & Daman & Diu,2019,1,140532,0,Vivo,0.19841,27883
1543,Dadra & Nagar Haveli & Daman & Diu,2019,1,140532,0,Samsung,0.183581,25799
1544,Dadra & Nagar Haveli & Daman & Diu,2019,1,140532,0,Oppo,0.111725,15701
1545,Dadra & Nagar Haveli & Daman & Diu,2019,1,140532,0,Realme,0.055233,7762
1546,Dadra & Nagar Haveli & Daman & Diu,2019,1,140532,0,Lenovo,0.0234537,3296
1547,Dadra & Nagar Haveli & Daman & Diu,2019,1,140532,0,Motorola,0.0225927,3175
1548,Dadra & Nagar Haveli & Daman & Diu,2019,1,140532,0,Apple,0.0208351,2928
1549,Dadra & Nagar Haveli & Daman & Diu,2019,1,140532,0,Huawei,0.0178607,2510
1550,Dadra & Nagar Haveli & Daman & Diu,2019,1,140532,0,OnePlus,0.0146444,2058
1551,Dadra & Nagar Haveli & Daman & Diu,2019,1,140532,0,Others,0.106453,14960
1552,Dadra & Nagar Haveli & Daman & Diu,2019,2,158580,860686,Xiaomi,0.245907,38996
1553,Dadra & Nagar Haveli & Daman & Diu,2019,2,158580,860686,Vivo,0.202945,32183
1554,Dadra & Nagar Haveli & Daman & Diu,2019,2,158580,860686,Samsung,0.182293,28908
1555,Dadra & Nagar Haveli & Daman & Diu,2019,2,158580,860686,Oppo,0.114176,18106
1556,Dadra & Nagar Haveli & Daman & Diu,2019,2,158580,860686,Realme,0.0557006,8833
1557,Dadra & Nagar Haveli & Daman & Diu,2019,2,158580,860686,Lenovo,0.0221529,3513
1558,Dadra & Nagar Haveli & Daman & Diu,2019,2,158580,860686,Motorola,0.0217808,3454
1559,Dadra & Nagar Haveli & Daman & Diu,2019,2,158580,860686,Apple,0.0206583,3276
1560,Dadra & Nagar Haveli & Daman & Diu,2019,2,158580,860686,Huawei,0.017827,2827
1561,Dadra & Nagar Haveli & Daman & Diu,2019,2,158580,860686,OnePlus,0.0138857,2202
1562,Dadra & Nagar Haveli & Daman & Diu,2019,2,158580,860686,Others,0.102674,16282
1563,Dadra & Nagar Haveli & Daman & Diu,2019,3,176929,3126189,Xiaomi,0.244177,43202
1564,Dadra & Nagar Haveli & Daman & Diu,2019,3,176929,3126189,Vivo,0.209773,37115
1565,Dadra & Nagar Haveli & Daman & Diu,2019,3,176929,3126189,Samsung,0.180112,31867
1566,Dadra & Nagar Haveli & Daman & Diu,2019,3,176929,3126189,Oppo,0.116561,20623
1567,Dadra & Nagar Haveli & Daman & Diu,2019,3,176929,3126189,Realme,0.0573676,10150
1568,Dadra & Nagar Haveli & Daman & Diu,2019,3,176929,3126189,Lenovo,0.0206863,3660
1569,Dadra & Nagar Haveli & Daman & Diu,2019,3,176929,3126189,Motorola,0.0205732,3640
1570,Dadra & Nagar Haveli & Daman & Diu,2019,3,176929,3126189,Apple,0.0203754,3605
1571,Dadra & Nagar Haveli & Daman & Diu,2019,3,176929,3126189,Huawei,0.0174985,3096
1572,Dadra & Nagar Haveli & Daman & Diu,2019,3,176929,3126189,OnePlus,0.0133726,2366
1573,Dadra & Nagar Haveli & Daman & Diu,2019,3,176929,3126189,Others,0.0995032,17605
1574,Dadra & Nagar Haveli & Daman & Diu,2019,4,197598,3770543,Xiaomi,0.242978,48012
1575,Dadra & Nagar Haveli & Daman & Diu,2019,4,197598,3770543,Vivo,0.217037,42886
1576,Dadra & Nagar Haveli & Daman & Diu,2019,4,197598,3770543,Samsung,0.177284,35031
1577,Dadra & Nagar Haveli & Daman & Diu,2019,4,197598,3770543,Oppo,0.118498,23415
1578,Dadra & Nagar Haveli & Daman & Diu,2019,4,197598,3770543,Realme,0.060952,12044
1579,Dadra & Nagar Haveli & Daman & Diu,2019,4,197598,3770543,Apple,0.0196055,3874
1580,Dadra & Nagar Haveli & Daman & Diu,2019,4,197598,3770543,Motorola,0.0194789,3849
1581,Dadra & Nagar Haveli & Daman & Diu,2019,4,197598,3770543,Lenovo,0.0192006,3794
1582,Dadra & Nagar Haveli & Daman & Diu,2019,4,197598,3770543,Huawei,0.017232,3405
1583,Dadra & Nagar Haveli & Daman & Diu,2019,4,197598,3770543,OnePlus,0.0127987,2529
1584,Dadra & Nagar Haveli & Daman & Diu,2019,4,197598,3770543,Others,0.0949352,18759
1585,Dadra & Nagar Haveli & Daman & Diu,2020,1,218496,4195122,Xiaomi,0.241117,52683
1586,Dadra & Nagar Haveli & Daman & Diu,2020,1,218496,4195122,Vivo,0.223684,48874
1587,Dadra & Nagar Haveli & Daman & Diu,2020,1,218496,4195122,Samsung,0.17453,38134
1588,Dadra & Nagar Haveli & Daman & Diu,2020,1,218496,4195122,Oppo,0.120286,26282
1589,Dadra & Nagar Haveli & Daman & Diu,2020,1,218496,4195122,Realme,0.0637403,13927
1590,Dadra & Nagar Haveli & Daman & Diu,2020,1,218496,4195122,Apple,0.0191216,4178
1591,Dadra & Nagar Haveli & Daman & Diu,2020,1,218496,4195122,Motorola,0.0184351,4028
1592,Dadra & Nagar Haveli & Daman & Diu,2020,1,218496,4195122,Lenovo,0.0180507,3944
1593,Dadra & Nagar Haveli & Daman & Diu,2020,1,218496,4195122,Huawei,0.0170804,3732
1594,Dadra & Nagar Haveli & Daman & Diu,2020,1,218496,4195122,OnePlus,0.0122748,2682
1595,Dadra & Nagar Haveli & Daman & Diu,2020,1,218496,4195122,Others,0.0916813,20032
1596,Dadra & Nagar Haveli & Daman & Diu,2020,2,244814,4505127,Xiaomi,0.237213,58073
1597,Dadra & Nagar Haveli & Daman & Diu,2020,2,244814,4505127,Vivo,0.23089,56525
1598,Dadra & Nagar Haveli & Daman & Diu,2020,2,244814,4505127,Samsung,0.172972,42346
1599,Dadra & Nagar Haveli & Daman & Diu,2020,2,244814,4505127,Oppo,0.122219,29921
1600,Dadra & Nagar Haveli & Daman & Diu,2020,2,244814,4505127,Realme,0.0660706,16175
1601,Dadra & Nagar Haveli & Daman & Diu,2020,2,244814,4505127,Apple,0.0183895,4502
1602,Dadra & Nagar Haveli & Daman & Diu,2020,2,244814,4505127,Motorola,0.017597,4308
1603,Dadra & Nagar Haveli & Daman & Diu,2020,2,244814,4505127,Lenovo,0.0169802,4157
1604,Dadra & Nagar Haveli & Daman & Diu,2020,2,244814,4505127,Huawei,0.0166208,4069
1605,Dadra & Nagar Haveli & Daman & Diu,2020,2,244814,4505127,OnePlus,0.0115067,2817
1606,Dadra & Nagar Haveli & Daman & Diu,2020,2,244814,4505127,Others,0.0895415,21921
1607,Dadra & Nagar Haveli & Daman & Diu,2020,3,267946,4421499,Vivo,0.237089,63527
1608,Dadra & Nagar Haveli & Daman & Diu,2020,3,267946,4421499,Xiaomi,0.233674,62612
1609,Dadra & Nagar Haveli & Daman & Diu,2020,3,267946,4421499,Samsung,0.1724,46194
1610,Dadra & Nagar Haveli & Daman & Diu,2020,3,267946,4421499,Oppo,0.12398,33220
1611,Dadra & Nagar Haveli & Daman & Diu,2020,3,267946,4421499,Realme,0.0683981,18327
1612,Dadra & Nagar Haveli & Daman & Diu,2020,3,267946,4421499,Apple,0.0181081,4852
1613,Dadra & Nagar Haveli & Daman & Diu,2020,3,267946,4421499,Motorola,0.0166937,4473
1614,Dadra & Nagar Haveli & Daman & Diu,2020,3,267946,4421499,Huawei,0.0161413,4325
1615,Dadra & Nagar Haveli & Daman & Diu,2020,3,267946,4421499,Lenovo,0.0160256,4294
1616,Dadra & Nagar Haveli & Daman & Diu,2020,3,267946,4421499,OnePlus,0.0110881,2971
1617,Dadra & Nagar Haveli & Daman & Diu,2020,3,267946,4421499,Others,0.0864017,23151
1618,Dadra & Nagar Haveli & Daman & Diu,2020,4,296493,6196436,Vivo,0.242822,71995
1619,Dadra & Nagar Haveli & Daman & Diu,2020,4,296493,6196436,Xiaomi,0.230407,68314
1620,Dadra & Nagar Haveli & Daman & Diu,2020,4,296493,6196436,Samsung,0.171046,50714
1621,Dadra & Nagar Haveli & Daman & Diu,2020,4,296493,6196436,Oppo,0.124563,36932
1622,Dadra & Nagar Haveli & Daman & Diu,2020,4,296493,6196436,Realme,0.0708044,20993
1623,Dadra & Nagar Haveli & Daman & Diu,2020,4,296493,6196436,Apple,0.0179937,5335
1624,Dadra & Nagar Haveli & Daman & Diu,2020,4,296493,6196436,Motorola,0.0158924,4712
1625,Dadra & Nagar Haveli & Daman & Diu,2020,4,296493,6196436,Huawei,0.0156327,4635
1626,Dadra & Nagar Haveli & Daman & Diu,2020,4,296493,6196436,Lenovo,0.0152314,4516
1627,Dadra & Nagar Haveli & Daman & Diu,2020,4,296493,6196436,OnePlus,0.0107018,3173
1628,Dadra & Nagar Haveli & Daman & Diu,2020,4,296493,6196436,Others,0.0849059,25174
1629,Dadra & Nagar Haveli & Daman & Diu,2021,1,321396,7302462,Vivo,0.247978,79699
1630,Dadra & Nagar Haveli & Daman & Diu,2021,1,321396,7302462,Xiaomi,0.228326,73383
1631,Dadra & Nagar Haveli & Daman & Diu,2021,1,321396,7302462,Samsung,0.168733,54230
1632,Dadra & Nagar Haveli & Daman & Diu,2021,1,321396,7302462,Oppo,0.124597,40045
1633,Dadra & Nagar Haveli & Daman & Diu,2021,1,321396,7302462,Realme,0.0743071,23882
1634,Dadra & Nagar Haveli & Daman & Diu,2021,1,321396,7302462,Apple,0.0179965,5784
1635,Dadra & Nagar Haveli & Daman & Diu,2021,1,321396,7302462,Huawei,0.0151558,4871
1636,Dadra & Nagar Haveli & Daman & Diu,2021,1,321396,7302462,Motorola,0.0151184,4859
1637,Dadra & Nagar Haveli & Daman & Diu,2021,1,321396,7302462,Lenovo,0.0140979,4531
1638,Dadra & Nagar Haveli & Daman & Diu,2021,1,321396,7302462,Tecno,0.0111233,3575
1639,Dadra & Nagar Haveli & Daman & Diu,2021,1,321396,7302462,Others,0.0825679,26537
1640,Dadra & Nagar Haveli & Daman & Diu,2021,2,344994,5062983,Vivo,0.252181,87001
1641,Dadra & Nagar Haveli & Daman & Diu,2021,2,344994,5062983,Xiaomi,0.224946,77605
1642,Dadra & Nagar Haveli & Daman & Diu,2021,2,344994,5062983,Samsung,0.165617,57137
1643,Dadra & Nagar Haveli & Daman & Diu,2021,2,344994,5062983,Oppo,0.12502,43131
1644,Dadra & Nagar Haveli & Daman & Diu,2021,2,344994,5062983,Realme,0.0811492,27996
1645,Dadra & Nagar Haveli & Daman & Diu,2021,2,344994,5062983,Apple,0.0181829,6273
1646,Dadra & Nagar Haveli & Daman & Diu,2021,2,344994,5062983,Huawei,0.0140118,4834
1647,Dadra & Nagar Haveli & Daman & Diu,2021,2,344994,5062983,Motorola,0.013922,4803
1648,Dadra & Nagar Haveli & Daman & Diu,2021,2,344994,5062983,Tecno,0.0129075,4453
1649,Dadra & Nagar Haveli & Daman & Diu,2021,2,344994,5062983,Lenovo,0.012406,4280
1650,Dadra & Nagar Haveli & Daman & Diu,2021,2,344994,5062983,Others,0.0796565,27481
1651,Dadra & Nagar Haveli & Daman & Diu,2021,3,371874,7162734,Vivo,0.257407,95723
1652,Dadra & Nagar Haveli & Daman & Diu,2021,3,371874,7162734,Xiaomi,0.221492,82367
1653,Dadra & Nagar Haveli & Daman & Diu,2021,3,371874,7162734,Samsung,0.158718,59023
1654,Dadra & Nagar Haveli & Daman & Diu,2021,3,371874,7162734,Oppo,0.125602,46708
1655,Dadra & Nagar Haveli & Daman & Diu,2021,3,371874,7162734,Realme,0.0885488,32929
1656,Dadra & Nagar Haveli & Daman & Diu,2021,3,371874,7162734,Apple,0.0182911,6802
1657,Dadra & Nagar Haveli & Daman & Diu,2021,3,371874,7162734,Tecno,0.0155348,5777
1658,Dadra & Nagar Haveli & Daman & Diu,2021,3,371874,7162734,Motorola,0.0129264,4807
1659,Dadra & Nagar Haveli & Daman & Diu,2021,3,371874,7162734,Huawei,0.0128673,4785
1660,Dadra & Nagar Haveli & Daman & Diu,2021,3,371874,7162734,Infinix,0.0127301,4734
1661,Dadra & Nagar Haveli & Daman & Diu,2021,3,371874,7162734,Others,0.0758832,28219
1662,Dadra & Nagar Haveli & Daman & Diu,2021,4,398963,15009455,Vivo,0.261185,104203
1663,Dadra & Nagar Haveli & Daman & Diu,2021,4,398963,15009455,Xiaomi,0.215469,85964
1664,Dadra & Nagar Haveli & Daman & Diu,2021,4,398963,15009455,Samsung,0.153475,61231
1665,Dadra & Nagar Haveli & Daman & Diu,2021,4,398963,15009455,Oppo,0.125713,50155
1666,Dadra & Nagar Haveli & Daman & Diu,2021,4,398963,15009455,Realme,0.0982823,39211
1667,Dadra & Nagar Haveli & Daman & Diu,2021,4,398963,15009455,Apple,0.018904,7542
1668,Dadra & Nagar Haveli & Daman & Diu,2021,4,398963,15009455,Tecno,0.0174327,6955
1669,Dadra & Nagar Haveli & Daman & Diu,2021,4,398963,15009455,Infinix,0.0150841,6018
1670,Dadra & Nagar Haveli & Daman & Diu,2021,4,398963,15009455,OnePlus,0.0133646,5332
1671,Dadra & Nagar Haveli & Daman & Diu,2021,4,398963,15009455,Motorola,0.0121014,4828
1672,Dadra & Nagar Haveli & Daman & Diu,2021,4,398963,15009455,Others,0.0689889,27524
1673,Dadra & Nagar Haveli & Daman & Diu,2022,1,424570,3910792,Vivo,0.263087,111699
1674,Dadra & Nagar Haveli & Daman & Diu,2022,1,424570,3910792,Xiaomi,0.210674,89446
1675,Dadra & Nagar Haveli & Daman & Diu,2022,1,424570,3910792,Samsung,0.149361,63414
1676,Dadra & Nagar Haveli & Daman & Diu,2022,1,424570,3910792,Oppo,0.126368,53652
1677,Dadra & Nagar Haveli & Daman & Diu,2022,1,424570,3910792,Realme,0.105453,44772
1678,Dadra & Nagar Haveli & Daman & Diu,2022,1,424570,3910792,Apple,0.0195492,8300
1679,Dadra & Nagar Haveli & Daman & Diu,2022,1,424570,3910792,Tecno,0.0195186,8287
1680,Dadra & Nagar Haveli & Daman & Diu,2022,1,424570,3910792,Infinix,0.0162729,6909
1681,Dadra & Nagar Haveli & Daman & Diu,2022,1,424570,3910792,OnePlus,0.0140024,5945
1682,Dadra & Nagar Haveli & Daman & Diu,2022,1,424570,3910792,Motorola,0.0114233,4850
1683,Dadra & Nagar Haveli & Daman & Diu,2022,1,424570,3910792,Others,0.0642909,27296
1684,Delhi,2018,1,2087022,0,Xiaomi,0.253866,529823
1685,Delhi,2018,1,2087022,0,Samsung,0.195112,407203
1686,Delhi,2018,1,2087022,0,Vivo,0.107326,223992
1687,Delhi,2018,1,2087022,0,Oppo,0.0892703,186309
1688,Delhi,2018,1,2087022,0,Apple,0.0663659,138507
1689,Delhi,2018,1,2087022,0,Realme,0.0422046,88082
1690,Delhi,2018,1,2087022,0,OnePlus,0.0413834,86368
1691,Delhi,2018,1,2087022,0,Motorola,0.0400758,83639
1692,Delhi,2018,1,2087022,0,Lenovo,0.025188,52568
1693,Delhi,2018,1,2087022,0,Huawei,0.0179193,37398
1694,Delhi,2018,1,2087022,0,Others,0.121289,253133
1695,Delhi,2018,2,2756141,0,Xiaomi,0.257185,708839
1696,Delhi,2018,2,2756141,0,Samsung,0.193295,532749
1697,Delhi,2018,2,2756141,0,Vivo,0.113825,313719
1698,Delhi,2018,2,2756141,0,Oppo,0.0923142,254431
1699,Delhi,2018,2,2756141,0,Apple,0.0640932,176650
1700,Delhi,2018,2,2756141,0,Realme,0.0413535,113976
1701,Delhi,2018,2,2756141,0,Motorola,0.0390688,107679
1702,Delhi,2018,2,2756141,0,OnePlus,0.0385804,106333
1703,Delhi,2018,2,2756141,0,Lenovo,0.0241269,66497
1704,Delhi,2018,2,2756141,0,Huawei,0.018183,50115
1705,Delhi,2018,2,2756141,0,Others,0.117974,325153
1706,Delhi,2018,3,3504911,0,Xiaomi,0.25928,908753
1707,Delhi,2018,3,3504911,0,Samsung,0.192253,673829
1708,Delhi,2018,3,3504911,0,Vivo,0.121103,424455
1709,Delhi,2018,3,3504911,0,Oppo,0.0948752,332529
1710,Delhi,2018,3,3504911,0,Apple,0.0624432,218858
1711,Delhi,2018,3,3504911,0,Realme,0.0401605,140759
1712,Delhi,2018,3,3504911,0,Motorola,0.0379827,133126
1713,Delhi,2018,3,3504911,0,OnePlus,0.0361775,126799
1714,Delhi,2018,3,3504911,0,Lenovo,0.0228411,80056
1715,Delhi,2018,3,3504911,0,Huawei,0.0181771,63709
1716,Delhi,2018,3,3504911,0,Others,0.114707,402038
1717,Delhi,2018,4,4630313,0,Xiaomi,0.260539,1206379
1718,Delhi,2018,4,4630313,0,Samsung,0.192782,892643
1719,Delhi,2018,4,4630313,0,Vivo,0.13067,605041
1720,Delhi,2018,4,4630313,0,Oppo,0.100372,464753
1721,Delhi,2018,4,4630313,0,Apple,0.0604225,279775
1722,Delhi,2018,4,4630313,0,Realme,0.0392749,181855
1723,Delhi,2018,4,4630313,0,Motorola,0.0357702,165627
1724,Delhi,2018,4,4630313,0,OnePlus,0.0336558,155837
1725,Delhi,2018,4,4630313,0,Lenovo,0.0212206,98258
1726,Delhi,2018,4,4630313,0,Huawei,0.0183448,84942
1727,Delhi,2018,4,4630313,0,Others,0.106948,495203
1728,Delhi,2019,1,5499263,0,Xiaomi,0.259781,1428603
1729,Delhi,2019,1,5499263,0,Samsung,0.193029,1061515
1730,Delhi,2019,1,5499263,0,Vivo,0.137467,755967
1731,Delhi,2019,1,5499263,0,Oppo,0.104829,576484
1732,Delhi,2019,1,5499263,0,Apple,0.0589337,324092
1733,Delhi,2019,1,5499263,0,Realme,0.0388703,213758
1734,Delhi,2019,1,5499263,0,Motorola,0.0339045,186450
1735,Delhi,2019,1,5499263,0,OnePlus,0.0318832,175334
1736,Delhi,2019,1,5499263,0,Lenovo,0.019841,109111
1737,Delhi,2019,1,5499263,0,Huawei,0.0185732,102139
1738,Delhi,2019,1,5499263,0,Others,0.102888,565810
1739,Delhi,2019,2,6165448,43731570,Xiaomi,0.2591,1597465
1740,Delhi,2019,2,6165448,43731570,Samsung,0.192845,1188974
1741,Delhi,2019,2,6165448,43731570,Vivo,0.142674,879650
1742,Delhi,2019,2,6165448,43731570,Oppo,0.107809,664693
1743,Delhi,2019,2,6165448,43731570,Apple,0.0584832,360575
1744,Delhi,2019,2,6165448,43731570,Realme,0.0390476,240746
1745,Delhi,2019,2,6165448,43731570,Motorola,0.0324701,200193
1746,Delhi,2019,2,6165448,43731570,OnePlus,0.031122,191881
1747,Delhi,2019,2,6165448,43731570,Lenovo,0.0187315,115488
1748,Delhi,2019,2,6165448,43731570,Huawei,0.0185975,114662
1749,Delhi,2019,2,6165448,43731570,Others,0.0991203,611121
1750,Delhi,2019,3,6782286,163381027,Xiaomi,0.257984,1749719
1751,Delhi,2019,3,6782286,163381027,Samsung,0.192507,1305636
1752,Delhi,2019,3,6782286,163381027,Vivo,0.147712,1001823
1753,Delhi,2019,3,6782286,163381027,Oppo,0.110581,749989
1754,Delhi,2019,3,6782286,163381027,Apple,0.057855,392389
1755,Delhi,2019,3,6782286,163381027,Realme,0.0397687,269723
1756,Delhi,2019,3,6782286,163381027,Motorola,0.0310677,210710
1757,Delhi,2019,3,6782286,163381027,OnePlus,0.0304841,206752
1758,Delhi,2019,3,6782286,163381027,Huawei,0.0185722,125962
1759,Delhi,2019,3,6782286,163381027,Lenovo,0.0176727,119861
1760,Delhi,2019,3,6782286,163381027,Others,0.0957969,649722
1761,Delhi,2019,4,7289883,172682671,Xiaomi,0.256833,1872284
1762,Delhi,2019,4,7289883,172682671,Samsung,0.191279,1394404
1763,Delhi,2019,4,7289883,172682671,Vivo,0.152831,1114120
1764,Delhi,2019,4,7289883,172682671,Oppo,0.113297,825921
1765,Delhi,2019,4,7289883,172682671,Apple,0.0568945,414754
1766,Delhi,2019,4,7289883,172682671,Realme,0.041227,300540
1767,Delhi,2019,4,7289883,172682671,Motorola,0.0298005,217242
1768,Delhi,2019,4,7289883,172682671,OnePlus,0.0297298,216727
1769,Delhi,2019,4,7289883,172682671,Huawei,0.0184325,134371
1770,Delhi,2019,4,7289883,172682671,Lenovo,0.0167071,121793
1771,Delhi,2019,4,7289883,172682671,Others,0.0929682,677727
1772,Delhi,2020,1,7826197,178263986,Xiaomi,0.255394,1998766
1773,Delhi,2020,1,7826197,178263986,Samsung,0.189656,1484289
1774,Delhi,2020,1,7826197,178263986,Vivo,0.15828,1238728
1775,Delhi,2020,1,7826197,178263986,Oppo,0.116191,909331
1776,Delhi,2020,1,7826197,178263986,Apple,0.0558354,436979
1777,Delhi,2020,1,7826197,178263986,Realme,0.0426219,333567
1778,Delhi,2020,1,7826197,178263986,OnePlus,0.0288585,225852
1779,Delhi,2020,1,7826197,178263986,Motorola,0.0286102,223909
1780,Delhi,2020,1,7826197,178263986,Huawei,0.0182285,142660
1781,Delhi,2020,1,7826197,178263986,Lenovo,0.0158797,124278
1782,Delhi,2020,1,7826197,178263986,Others,0.0904447,707838
1783,Delhi,2020,2,8391139,142852253,Xiaomi,0.253313,2125586
1784,Delhi,2020,2,8391139,142852253,Samsung,0.188992,1585854
1785,Delhi,2020,2,8391139,142852253,Vivo,0.162575,1364186
1786,Delhi,2020,2,8391139,142852253,Oppo,0.119465,1002444
1787,Delhi,2020,2,8391139,142852253,Apple,0.054635,458450
1788,Delhi,2020,2,8391139,142852253,Realme,0.0436388,366179
1789,Delhi,2020,2,8391139,142852253,OnePlus,0.027863,233802
1790,Delhi,2020,2,8391139,142852253,Motorola,0.0275584,231246
1791,Delhi,2020,2,8391139,142852253,Huawei,0.0179722,150807
1792,Delhi,2020,2,8391139,142852253,Lenovo,0.0151813,127388
1793,Delhi,2020,2,8391139,142852253,Others,0.0888076,745197
1794,Delhi,2020,3,9044174,190025029,Xiaomi,0.250406,2264717
1795,Delhi,2020,3,9044174,190025029,Samsung,0.18879,1707446
1796,Delhi,2020,3,9044174,190025029,Vivo,0.167688,1516602
1797,Delhi,2020,3,9044174,190025029,Oppo,0.122311,1106202
1798,Delhi,2020,3,9044174,190025029,Apple,0.0537217,485868
1799,Delhi,2020,3,9044174,190025029,Realme,0.0449936,406930
1800,Delhi,2020,3,9044174,190025029,OnePlus,0.0270375,244532
1801,Delhi,2020,3,9044174,190025029,Motorola,0.0263968,238737
1802,Delhi,2020,3,9044174,190025029,Huawei,0.017636,159503
1803,Delhi,2020,3,9044174,190025029,Lenovo,0.0144884,131036
1804,Delhi,2020,3,9044174,190025029,Others,0.086531,782601
1805,Delhi,2020,4,9747968,243433752,Xiaomi,0.247919,2416705
1806,Delhi,2020,4,9747968,243433752,Samsung,0.189035,1842707
1807,Delhi,2020,4,9747968,243433752,Vivo,0.171702,1673743
1808,Delhi,2020,4,9747968,243433752,Oppo,0.124086,1209582
1809,Delhi,2020,4,9747968,243433752,Apple,0.0532,518592
1810,Delhi,2020,4,9747968,243433752,Realme,0.0464089,452392
1811,Delhi,2020,4,9747968,243433752,OnePlus,0.0263166,256533
1812,Delhi,2020,4,9747968,243433752,Motorola,0.0253216,246834
1813,Delhi,2020,4,9747968,243433752,Huawei,0.0173265,168898
1814,Delhi,2020,4,9747968,243433752,Lenovo,0.0138436,134947
1815,Delhi,2020,4,9747968,243433752,Others,0.0848418,827035
1816,Delhi,2021,1,10467210,281201600,Xiaomi,0.24604,2575350
1817,Delhi,2021,1,10467210,281201600,Samsung,0.187633,1963994
1818,Delhi,2021,1,10467210,281201600,Vivo,0.175709,1839180
1819,Delhi,2021,1,10467210,281201600,Oppo,0.125988,1318743
1820,Delhi,2021,1,10467210,281201600,Apple,0.0530669,555462
1821,Delhi,2021,1,10467210,281201600,Realme,0.0488258,511070
1822,Delhi,2021,1,10467210,281201600,OnePlus,0.0257702,269742
1823,Delhi,2021,1,10467210,281201600,Motorola,0.0241965,253270
1824,Delhi,2021,1,10467210,281201600,Huawei,0.0167869,175712
1825,Delhi,2021,1,10467210,281201600,Lenovo,0.013095,137068
1826,Delhi,2021,1,10467210,281201600,Others,0.0828892,867619
1827,Delhi,2021,2,11182699,164997774,Xiaomi,0.244306,2731995
1828,Delhi,2021,2,11182699,164997774,Samsung,0.185122,2070161
1829,Delhi,2021,2,11182699,164997774,Vivo,0.179876,2011494
1830,Delhi,2021,2,11182699,164997774,Oppo,0.128132,1432860
1831,Delhi,2021,2,11182699,164997774,Realme,0.0533242,596308
1832,Delhi,2021,2,11182699,164997774,Apple,0.0529304,591905
1833,Delhi,2021,2,11182699,164997774,OnePlus,0.0260417,291216
1834,Delhi,2021,2,11182699,164997774,Motorola,0.0225853,252565
1835,Delhi,2021,2,11182699,164997774,Huawei,0.0157595,176234
1836,Delhi,2021,2,11182699,164997774,Lenovo,0.0120436,134680
1837,Delhi,2021,2,11182699,164997774,Others,0.0798806,893281
1838,Delhi,2021,3,11980061,223844376,Xiaomi,0.241836,2897206
1839,Delhi,2021,3,11980061,223844376,Vivo,0.185342,2220413
1840,Delhi,2021,3,11980061,223844376,Samsung,0.179433,2149622
1841,Delhi,2021,3,11980061,223844376,Oppo,0.130794,1566918
1842,Delhi,2021,3,11980061,223844376,Realme,0.0590462,707377
1843,Delhi,2021,3,11980061,223844376,Apple,0.0527243,631640
1844,Delhi,2021,3,11980061,223844376,OnePlus,0.027706,331920
